Site,Dist,Site name,Start,End,Lat,Lon,STA
55043,55,WILLOW TREE  (PARRAWEENA),1932,..,-31.7118,150.4135,NSW
55044,55,BOGGABRI (RETREAT),1899,..,-30.7044,150.2767,NSW
55045,55,CURLEWIS (PINE CLIFF),1903,..,-31.1791,150.0312,NSW
55046,55,PINE RIDGE (BILLABONG),1921,..,-31.5294,150.4356,NSW
55047,55,NIANGALA (PRESTWICK),1908,1978,-31.285,151.305,NSW
55048,55,QUIPOLLY CREEK POST OFFICE,1900,1975,-31.4167,150.6667,NSW
55049,55,QUIRINDI POST OFFICE,1882,..,-31.5086,150.6793,NSW
55050,55,SOMERTON POST OFFICE,1903,1995,-30.9389,150.6389,NSW
55051,55,SUNNYSIDE FARM,1900,1968,-31.3,150.5,NSW
55052,55,SWAMP OAK,1932,1949,-31,151.2,NSW
55053,55,TAMBAR SPRINGS POST OFFICE,1901,..,-31.346,149.8285,NSW
55054,55,TAMWORTH AIRPORT,1876,1992,-31.0867,150.8467,NSW
55055,55,CARROLL (THE RANCH),1891,2008,-30.9604,150.4601,NSW
55056,55,WILLOW TREE (GREEN HILLS),1945,..,-31.7273,150.5126,NSW
55057,55,WILLOW TREE (VALAIS),1881,..,-31.7731,150.2856,NSW
55058,55,TURRAWAN (WALLAH),1910,..,-30.4445,149.939,NSW
55059,55,CURLEWIS (WANDOBAH),1897,1971,-31.1833,150.1,NSW
55060,55,WILLOW TREE (WARRAH),1915,1972,-31.65,150.6667,NSW
55061,55,BLACKVILLE (WELTON DALE),1885,1976,-31.75,150.25,NSW
55062,55,WERRIS CREEK POST OFFICE,1889,..,-31.349,150.648,NSW
55063,55,WILLOW TREE (GENERAL STORE),1938,2008,-31.6483,150.7267,NSW
55064,55,PINE RIDGE (WINDY),1915,..,-31.6001,150.3811,NSW
55065,55,BREEZA (THE PARK),1914,..,-31.166,150.5441,NSW
55066,55,WALLABADAH (WOODTON),1892,..,-31.6218,150.8437,NSW
55067,55,GOONOO GOONOO STATION,1873,2018,-31.2994,150.9085,NSW
55068,55,BURINDI,1898,1954,-30.5,150.5,NSW
55069,55,YANNERGEE (DOBROYD),1925,..,-31.4494,150.0247,NSW
55070,55,BUNDULLA,1952,1954,-31.7333,150.0167,NSW
55071,55,PREMER POST OFFICE,1882,2012,-31.4568,149.9001,NSW
55072,55,SPRING RIDGE,1898,1938,-31.4,150.2,NSW
55073,55,GREEN HILLS (WILLOW TREE),1915,1954,-31.7,150.5,NSW
55074,55,DURI,1906,1955,-31.2,150.8,NSW
55075,55,WINTON (MEROO),1999,..,-31.1224,150.6957,NSW
55076,55,BOGGABRI (KANOWNDA),1899,..,-30.5121,150.2119,NSW
55077,55,FERNLEIGH (ST.HELENA),1889,1924,-31.8,150.7,NSW
55078,55,NUNDLE (BENONI),1953,2019,-31.4149,151.0896,NSW
55079,55,HANGING ROCK STATE FOREST,1927,2000,-31.4675,151.2558,NSW
55080,55,GLENELG (URANGRA),1907,1919,-31.2667,149.7333,NSW
55081,55,BLACKVILLE (GLASSTON),1904,1968,-31.8,150.4167,NSW
55082,55,ORABAH (MANILLA (WARRABAH)),1959,..,-30.4702,150.9539,NSW
55083,55,CROW MOUNTAIN (FIG TREE HILL),1959,1982,-30.5,150.8167,NSW
55084,55,MANILLA (LOWRIE CREEK),1958,1967,-30.5667,150.8833,NSW
55085,55,URALLA (MOANA),1959,1969,-30.5167,151.0333,NSW
55086,55,MANILLA (GLAMORGAN),1958,1971,-30.6167,150.8167,NSW
55087,55,MANILLA (BUNDALEER),1958,1967,-30.6,150.85,NSW
55088,55,MANILLA (BRADFORD PARK),1959,1963,-30.6,150.95,NSW
55089,55,MANILLA (STRATHALBYN),1959,1970,-30.5833,151.05,NSW
55090,55,UPPER MANILLA (CARMARTHEN),1958,..,-30.6242,150.7293,NSW
55091,55,MANILLA (STRATHFIELD),1958,2004,-30.649,150.7517,NSW
55092,55,MANILLA (SPRING VALLEY),1958,1982,-30.6667,150.9167,NSW
55093,55,MANILLA (BRACKEN HILLS),1958,1988,-30.6667,151,NSW
55094,55,MANILLA (GLENBARRA),1960,1971,-30.6642,151.0272,NSW
55095,55,BENDEMEER (WEST RETREAT),1959,1972,-30.6333,151.1,NSW
55096,55,BENDEMEER (DANEHURST),1958,1988,-30.6767,151.18,NSW
55097,55,MANILLA (BELL HOMESTEAD),1959,1967,-30.75,150.7167,NSW
55098,55,HALLS CREEK (LEONARD PARK),1958,1966,-30.7167,150.7667,NSW
55099,55,MANILLA (EAST LYNNE),1958,2003,-30.7064,150.8264,NSW
55100,55,MANILLA (THE PRAIRIES),1958,1988,-30.7461,150.9069,NSW
55101,55,WATSONS CREEK (BUNGENDORE),1958,1967,-30.7167,150.9833,NSW
55102,55,WATSONS CREEK (FAIRLANDS),1958,1993,-30.7367,151.0633,NSW
55103,55,WATSONS CREEK (TILMUNDA),1959,2018,-30.6929,151.1214,NSW
55104,55,MANILLA (BROWNING VALE),1958,1976,-30.7667,150.8167,NSW
55105,55,ATTUNGA (TARANA),1958,..,-30.7966,150.8643,NSW
55106,55,HALLS CREEK (ROSCOMMON),1958,1967,-30.7667,150.9333,NSW
55107,55,HALLS CREEK (GLENWICK),1959,1973,-30.8167,150.9667,NSW
55108,55,HALLS CREEK (EAST END),1958,1963,-30.8333,151,NSW
55109,55,BENDEMEER (GLENCLAIR),1958,2015,-30.7992,151.1089,NSW
55110,55,BENDEMEER (LONGFORD),1959,1973,-30.7667,151.1167,NSW
55111,55,BENDEMEER (BIRALEE),1956,1973,-30.7167,151.2167,NSW
55112,55,BENDEMEER (BRAEMAR),1958,1971,-30.8,151.1833,NSW
55113,55,BENDEMEER (SUNNYSIDE),1956,1973,-30.8,151.3,NSW
55114,55,KENTUCKY (STANDBYE),1956,1978,-30.75,151.3667,NSW
55115,55,BENDEMEER (YARRAGOOL),1959,1972,-30.75,151.15,NSW
55116,55,SOMERTON (TRELAWNEY),1958,1982,-30.9,150.6,NSW
55117,55,CARROLL GAP (KURRAWONG),1958,1975,-30.95,150.55,NSW
55118,55,SOMERTON (CLERMONT PARK),1927,..,-30.9179,150.7001,NSW
55119,55,SOMERTON (LONOU),1958,2012,-30.8867,150.6717,NSW
55120,55,ATTUNGA (THE PINES),1958,..,-30.9309,150.7873,NSW
55121,55,ATTUNGA (KERRIBREE),1958,1978,-30.8833,150.8167,NSW
55122,55,ATTUNGA (MINDEROO),1958,..,-30.8415,150.9097,NSW
55123,55,ROSEHILL (MOONBI),1959,1973,-30.9,150.9833,NSW
55124,55,BENDEMEER (GLENDON),1958,1971,-30.85,151.05,NSW
55125,55,GLEN ROSE (BENDEMEER),1959,1970,-30.9167,151.1333,NSW
55126,55,BENDEMEER (GLEN MORANGIE),1958,1967,-30.8667,151.2333,NSW
55127,55,WOOLBROOK (MOHONGA),1956,1976,-30.8333,151.3167,NSW
55128,55,WOOLBROOK (CONGI),1956,1976,-30.9,151.2833,NSW
55129,55,WOOLBROOK (TOP CONGI),1956,1976,-30.85,151.3833,NSW
55130,55,WOOLBROOK (NERSTANE),1958,1978,-30.95,151.25,NSW
55131,55,WALCHA ROAD POST OFFICE,1959,1974,-30.95,151.4,NSW
55132,55,TAMWORTH (OMAHA),1958,1973,-30.9667,150.8667,NSW
55133,55,MOOR CREEK (GLEN BOVIE),1958,1959,-30.45,150.9,NSW
55134,55,HANWOOD (MOONBI),1959,1967,-30.95,151.05,NSW
55135,55,MOONBI (THE RANCH),1958,1968,-30.95,151.1,NSW
55136,55,WOOLBROOK (WOOLBROOK ROAD),1958,..,-30.9651,151.3505,NSW
55137,55,GIDLEY (GREENDALE),1959,1981,-31.0167,150.8333,NSW
55138,55,SOMERTON (KALLAROO),1959,2008,-31.0123,150.643,NSW
55139,55,BYAMEE (MILROY),1958,1967,-31,150.7833,NSW
55140,55,SOMERTON (GLEN BURN),1958,2015,-31.0101,150.7127,NSW
55141,55,MOOR CREEK (ORROROO),1958,1976,-31,150.9167,NSW
55142,55,MOOR CREEK (MOONGABAH),1958,1973,-31,150.9833,NSW
55143,55,MOONBI (BELLEVUE),1958,2015,-31.0193,151.0659,NSW
55144,55,KOOTINGAL (ORANGE GROVE),1958,1963,-31.05,151.0833,NSW
55145,55,WOOLBROOK (MASONDALE),1959,1984,-31,151.2833,NSW
55146,55,WOOLBROOK (BACK CREEK STATION),1958,1990,-31.0367,151.3333,NSW
55147,55,WOOLBROOK (CLYDE),1959,1979,-31.05,151.4,NSW
55148,55,KOOTINGAL (GATE ST),1961,2012,-31.0586,151.055,NSW
55149,55,WINTON (NIOKA),1927,1998,-31.0806,150.6817,NSW
55150,55,BITHRAMERE (FAIRVIEW),1958,1969,-31.1,150.8167,NSW
55151,55,TAMWORTH C.S.094,1958,1970,-31.0833,150.95,NSW
55152,55,TAMWORTH (BOXVIEW),1958,1970,-31.05,150.9833,NSW
55153,55,HEMINGHA (WOOLBOURNE),1958,1975,-31.1,151.0167,NSW
55154,55,LIMBRI PARK,1959,2002,-31.0589,151.2233,NSW
55155,55,LIMBRI (SIRENE),1959,1970,-31.1167,151.2833,NSW
55156,55,TAMWORTH (HEWITT),1958,1964,-31.0833,150.8833,NSW
55157,55,WINTON (DALBLAIR),1958,..,-31.0853,150.658,NSW
55158,55,WARRAL (HILLSIA),1958,2004,-31.1564,150.8655,NSW
55159,55,CALALA (LYINKA),1958,1967,-31.1333,150.95,NSW
55160,55,NEMINGAH (NEMINGHA (CRESSFIELD)),1958,..,-31.1656,151.0627,NSW
55161,55,KOOTINGAL (STRATHALLYN),1958,1967,-31.1167,151.15,NSW
55162,55,DUNGOWAN (ECHO HILLS),1958,2006,-31.1728,151.1958,NSW
55163,55,KOOTINGAL (LECONFIELD),1959,1971,-31.1833,151.2167,NSW
55164,55,WEABONGA (STONELEIGH),1913,..,-31.1805,151.3031,NSW
55165,55,WOOLBROOK (DIMBEROY),1959,1976,-31.15,151.3833,NSW
55166,55,TAMWORTH (BAHREENAH),1958,2008,-31.2248,150.9249,NSW
55167,55,DURI (WYALLA),1958,1983,-31.1833,150.75,NSW
55168,55,MANDOWA (WARRAL),1959,1972,-31.1833,150.85,NSW
55169,55,PIALLAMORE (WINDERMERE),1958,2007,-31.1866,151.0687,NSW
55170,55,DUNGOWAN (AVOCA),1959,..,-31.2188,151.1167,NSW
55171,55,DUNGOWAN STATION,1886,1990,-31.2533,151.185,NSW
55172,55,WEABONGA (MONOMEETH),1899,2017,-31.2124,151.3168,NSW
55173,55,MELROSE (INGLEBA),1959,1973,-31.1833,151.3667,NSW
55174,55,DURI (NARDOO),1958,1989,-31.25,150.8,NSW
55175,55,LOOMBERAH (GLENORE),1958,1970,-31.25,150.9833,NSW
55176,55,LOOMBERAH (PENDENE),1958,..,-31.2573,151.0842,NSW
55177,55,WOOLOMIN (NORTHCOTTE),1958,2004,-31.3123,151.1334,NSW
55178,55,DUNGOWAN (WEEN ALLYN),1958,1977,-31.5314,151.9331,NSW
55179,55,NIANGALA (YANGARATA),1959,1978,-31.3,151.35,NSW
55180,55,NIANGALA POST OFFICE,1959,1977,-31.3,151.4167,NSW
55181,55,DUNGOWAN (RAVENCROFT),1958,..,-31.2547,151.1208,NSW
55182,55,LOOMBERAH (GLENROSS),1958,1996,-31.32,150.9875,NSW
55183,55,DURI (ASHGROVE) NO 142,1958,..,-31.297,150.8591,NSW
55184,55,LOOMBERAH (TARWARRI),1958,1969,-31.3833,150.9667,NSW
55185,55,LOOMBERAH (WONGARINA),1959,1976,-31.3167,150.05,NSW
55186,55,OGUNBIL (BEANA BRAE),1958,2009,-31.3432,151.2945,NSW
55187,55,NIANGALA (UNDARA),1959,1970,-31.35,151.3833,NSW
55188,55,MULLALEY (DERWENTVILLE),1999,2001,-30.9397,149.8536,NSW
55189,55,WOOLOMIN (CULWULLA),1954,2012,-31.34,151.1762,NSW
55190,55,GOWRIE SOUTH,1958,..,-31.3658,150.8357,NSW
55191,55,BOWLING ALLEY POINT (GOONOOLETTE),1958,1977,-31.3667,151.1167,NSW
55192,55,NUNDLE (MANILDRA),1958,1976,-31.4,151.1833,NSW
55193,55,OGUNBIL (WATERFALL),1958,2010,-31.3733,151.3498,NSW
55194,55,GOWRIE NORTH,1953,2016,-31.3365,150.8537,NSW
55195,55,GOWRIE (LALLYBROCH),1958,..,-31.4373,150.8913,NSW
55196,55,NUNDLE (KOOROON),1959,1989,-31.4433,151.0167,NSW
55197,55,QUIRINDI (WHALLIA),1958,1971,-31.5167,150.9833,NSW
55198,55,NIANGALA (MOORAH),1961,1977,-31.3667,151.4,NSW
55199,55,BACK CREEK (NUNDLE),1959,1967,-31.5833,151.05,NSW
55200,55,HANGING ROCK (ANDEVA),1959,..,-31.4855,151.1922,NSW
55201,55,KELVIN (KAHANA),1903,..,-30.8236,150.3171,NSW
55202,55,GUNNEDAH AIRPORT AWS,2001,..,-30.9537,150.2494,NSW
55203,55,BLACKVILLE 2,1893,1912,-31.6,150.2,NSW
55204,55,BOGGABRI 2,1912,1936,-30.7,150,NSW
55205,55,BOMERA,1881,1923,-31.4,149.9,NSW
55206,55,NUNDLE(NUNDLE SANCTUARY),2000,2000,-31.5935,151.1237,NSW
55207,55,BUNDELLA,1904,1914,-31.5333,149.9833,NSW
55208,55,BURBURGATE,1884,1920,-30.8833,150.2,NSW
55209,55,COOLANBILLA,1896,1947,-31.4,150.2,NSW
55210,55,COOMOO COOMOO,1879,1919,-31.7,150.1,NSW
55211,55,DALBLAIR,1898,1920,-31.1167,150.7667,NSW
55212,55,ELLERSLIE 2,1884,1921,-31.5,149.9,NSW
55213,55,GOWRIE (ROTHERFIELD),1897,1937,-31.5,150.2,NSW
55214,55,HANGING ROCK 1,1890,1920,-31.6,151.2,NSW
55215,55,WILLOW TREE (HARRISONS RIDGE),1915,1935,-31.7,150.5,NSW
55216,55,IRON BARK,1899,1917,-30.45,150.7167,NSW
55217,55,LOOMBORAH,1908,1933,-31.2,151.1,NSW
55218,55,MARSDEN PARK 2,1937,1949,-31.3,151,NSW
55219,55,MILLIWINDI,1885,1924,-30.8,150.6,NSW
55220,55,GUNNEDAH (BELTANA),2000,..,-30.9585,150.1505,NSW
55221,55,TAMWORTH DOMINICAN CONVENT,1900,1925,-31.1167,150.9167,NSW
55222,55,TAMWORTH WEST,1880,1945,-31.1,150.9,NSW
55223,55,GUNNEDAH (BENGALALA),2000,2000,-30.8986,150.245,NSW
55224,55,WOLLUN,1882,1927,-30.9,151.2,NSW
55225,55,TARA 2,1903,1926,-30.9333,151.3167,NSW
55226,55,BLAIRMORE 1,1890,1914,-30.7833,149.8833,NSW
55227,55,TREMAYNE,1892,1925,-30.7667,150.4333,NSW
55228,55,TULCUMBAH,1877,1917,-30.9,150.45,NSW
55229,55,MANILLA (UKOLAN),1886,1928,-30.7333,150.8833,NSW
55230,55,ABBOTSLEA,1889,1926,-31.0667,150.05,NSW
55231,55,BANDO RIDGE,1891,1918,-31.2167,149.9667,NSW
55232,55,BIWONDAH,1888,1916,-30.8833,150.1167,NSW
55233,55,ROOWENA FORMER HALLS CREEK HMS,1918,1926,-30.8667,150.9833,NSW
55234,55,TELBA,1906,1919,-31.0167,150.4833,NSW
55235,55,NUNDLE SHIRE COUNCIL,1958,1977,-31.4833,151.15,NSW
55236,55,WALLABADAH (MARTYN ST),1965,2010,-31.5415,150.8361,NSW
55237,55,BLACKVILLE (KOUMALA),1965,1995,-31.6683,150.325,NSW
55238,55,PINE RIDGE (BOONDARI),1965,2002,-31.6477,150.4972,NSW
55239,55,PINE RIDGE (ROUND ISLAND),1965,..,-31.5879,150.4804,NSW
55240,55,QUIRINDI (GIBIHI),1959,1976,-31.4833,150.55,NSW
55241,55,QUIRINDI (BOXWOOD),1936,2015,-31.5438,150.5838,NSW
55242,55,BRAEFIELD (HUNDAY),1965,1989,-31.5167,150.6333,NSW
55243,55,WILLOW TREE (GLENORA),1958,2014,-31.6141,150.7747,NSW
55244,55,WILLOW TREE (COOINDA),1950,..,-31.6352,150.5736,NSW
55245,55,NUNDLE (KEEVA),1984,..,-31.5008,151.0271,NSW
55246,55,KANKOOL (THE COTTAGE),1880,1972,-31.7,150.7833,NSW
55247,55,WILLOW TREE (TALLAWANG),1963,1976,-31.75,150.3667,NSW
55248,55,WILLOW TREE (KELVERTON),1965,2014,-31.7249,150.5837,NSW
55249,55,THE OAKS,1965,1972,-31.8,150.6167,NSW
55250,55,WARRAH CREEK (ROSCRAE),1965,1971,-31.7333,150.6667,NSW
55251,55,WILLOW TREE (AVOCA),1953,1970,-31.7333,150.75,NSW
55252,55,WILLOW TREE (TEMI),1961,2004,-31.7199,150.7859,NSW
55253,55,SOMERTON (BECTIVE WEST),2001,2019,-30.9671,150.6946,NSW
55254,55,MANILLA (FERN HILL),1965,..,-30.7902,150.629,NSW
55255,55,QUIRINDI (SPRING VALE),1965,..,-31.5269,150.7633,NSW
55256,55,QUIRINDI (RED BRAES),1965,1977,-31.55,150.55,NSW
55257,55,DURI (DUNGOWAN RD),2001,..,-31.2191,150.8228,NSW
55258,55,MANILLA (BRAEMAR),1963,1972,-30.8167,150.8167,NSW
55259,55,WALLABADAH,1885,1925,-31.6167,150.85,NSW
55260,55,MANILLA (NARARA),1900,1909,-30.75,150.8667,NSW
55261,55,FORDS BRIDGE (KERRIBREE),1909,1919,-29.65,145.2167,NSW
55262,55,OGUNBIL (AMAROO),1993,..,-31.3505,151.3177,NSW
55263,55,MULLALEY(KEIGHO),1966,..,-30.9582,149.6844,NSW
55264,55,BOGGABRI (WILLOWDALE),1966,1984,-31.5103,150.19,NSW
55265,55,BOGGABRI (MERRIENDI),1966,1997,-30.54,150.0233,NSW
55266,55,KELVIN (NARRAWARRA),1966,1979,-30.65,150.4833,NSW
55267,55,GUNNEDAH (YARALLA),1966,1967,-30.8667,150.15,NSW
55268,55,BOGGABRI (BE-BARA),1966,..,-30.8325,149.7745,NSW
55269,55,BOGGABRI (CALOOLA),1966,1979,-30.6667,149.8833,NSW
55270,55,BREEZA WCIC,1964,1964,-31.25,150.4333,NSW
55271,55,MULLALEY (BALMORAL),1966,1989,-31.1033,149.6633,NSW
55272,55,GUNNEDAH (COLSTOUN SOUTH),1968,2010,-30.8461,150.2431,NSW
55273,55,BOGGABRI (NEOTSFIELD),1968,..,-30.8202,149.8366,NSW
55274,55,KELVIN (CARELLAN),1909,2013,-30.7783,150.4339,NSW
55275,55,BREEZA (ALPHA),1968,..,-31.2874,150.5394,NSW
55276,55,KEEPIT DAM,1955,..,-30.8828,150.4928,NSW
55277,55,MANILLA RLY BRIDGE (NAMOI RIVER),1941,..,-30.7533,150.7167,NSW
55278,55,KIBAH,1882,1918,-30.9833,150.4167,NSW
55279,55,TAMWORTH (HILLGROVE),1969,2019,-31.0938,150.7382,NSW
55280,55,TRIG VALE (CRAWNEY),1906,1917,-31.5833,150.8333,NSW
55281,55,ULIMAN (BRENTWOOD),1887,1919,-31.3833,149.6833,NSW
55282,55,PINE RIDGE (RANGARI),2001,..,-31.4753,150.5439,NSW
55283,55,MANILLA (CUERINDI),1976,2004,-30.6946,150.7772,NSW
55284,55,CARROL GAP (PEEL RIVER),1923,..,-30.9392,150.5301,NSW
55285,55,BRABRI (MANILLA RIVER),1936,..,-30.7086,150.7031,NSW
55286,55,GUNNEDAH (NAMOI (MT BLACK JACK)),2010,..,-31.0236,150.1917,NSW
55287,55,YARRAMAN NORTH,1970,1975,-31.6,150.1833,NSW
55288,55,MOOKI RIVER (BREEZA RAILWAY BRIDGE),1971,1983,-31.2608,150.4722,NSW
55289,55,NUNDLE (MOUNT VIEW),1959,1962,-31.4833,151.3,NSW
55290,55,WILLOW TREE (DENOAN),1970,1970,-31.6667,150.7333,NSW
55291,55,UPPER MANILLA POST OFFICE,1971,1991,-30.6344,150.6725,NSW
55292,55,NIANGALA,1902,1925,-31.3,151.4,NSW
55293,55,MANILLA (AVOCA),1935,1972,-30.75,150.6167,NSW
55294,55,WERRIS CREEK (YANDILLA),1973,..,-31.3526,150.6325,NSW
55295,55,MANILLA RIVER (GLENRIDDLE),1965,1984,-30.45,150.6833,NSW
55296,55,BENDEMEER (BANALASTA),1974,2012,-30.7669,151.2475,NSW
55297,55,BLACKVILLE (JUNBARLEE),1957,..,-31.6982,150.2471,NSW
55298,55,BOWLING ALLEY POINT (POPLARS),1897,2009,-31.3984,151.1527,NSW
55299,55,ROBERTSONS MOUNT,1880,1920,-30.6833,150.05,NSW
55300,55,BLACKVILLE (WIMBOYNE),1975,1978,-31.5833,151.1833,NSW
55301,55,MULLALEY (KIRKBRIGHT),1954,..,-31.0108,149.766,NSW
55302,55,NUNDLE (CHAFFEY DAM),1977,..,-31.3555,151.136,NSW
55303,55,MANILLA (ROSEDALE),2000,..,-30.8098,150.7524,NSW
55304,55,MULLALEY (FAIRWINDS),2001,..,-31.0194,149.9066,NSW
55305,55,KEEPIT DAM D/S (NAMOI RIVER),1924,..,-30.8919,150.49,NSW
55306,55,PEEL RIVER (BOWLING ALLEY POINT),1915,1984,-31.4,151.15,NSW
55307,55,TAMWORTH ROAD BRIDGE (PEEL RIVER),1925,..,-31.0928,150.9267,NSW
55308,55,BENDEMEER (BONNA),2011,..,-30.8829,151.1619,NSW
55309,55,DUNGOWAN (GLENDOWER MOUNTAIN (LECONFI,ELD    1981,..,-31.1472,151.2306,NSW
55310,55,BREEZA STATION (MOOKI RIVER),1983,..,-31.275,150.4603,NSW
55311,55,DURI POST OFFICE,1984,..,-31.2171,150.8185,NSW
55312,55,MANILLA (MUSEUM),2017,..,-30.7465,150.7208,NSW
55313,55,GOONOO GOONOO (GOONOO GOONOO CREEK),1965,..,-31.2717,150.9167,NSW
55314,55,MANILLA (TARWONGA),1984,1992,-30.5631,150.895,NSW
55315,55,PIALLAMORE (PEEL RIVER),1936,..,-31.1833,151.065,NSW
55316,55,WOOLBROOK (GLENVIEW),1985,1994,-30.985,151.3089,NSW
55317,55,BAAN BAA,1892,1951,-30.6,149.9,NSW
55318,55,COLLY BLUE (TEAGLES TURKEYS),1986,1995,-31.4333,150.1667,NSW
55319,55,UPPER MANILLA (GLENBORAH),1986,..,-30.6126,150.5862,NSW
55320,55,LIMBRI (JO-CAR),1987,..,-31.0407,151.1771,NSW
55321,55,MULLA CROSSING (COCKBURN RIVER),1936,..,-31.0625,151.125,NSW
55322,55,NIANGALA (MOUNT SANDON),1988,..,-31.3872,151.4121,NSW
55323,55,QUIRINDI (HUNDAY),1989,..,-31.5224,150.6302,NSW
55324,55,CURLEWIS (WONGALEE),1990,2017,-31.0809,150.2574,NSW
55325,55,TAMWORTH AIRPORT AWS,1992,..,-31.0742,150.8362,NSW
55326,55,DUNGOWAN POST OFFICE,1990,2008,-31.2141,151.1191,NSW
55327,55,TAMWORTH (OXLEY LANE),1992,2018,-31.1259,150.8323,NSW
55328,55,MANILLA (KIMBERLEY),1950,2009,-30.8552,150.7478,NSW
55329,55,DURI (RIVERLODGE),2002,2015,-31.169,150.8779,NSW
55330,55,TAMWORTH (WARRAWEE),2003,2014,-31.1921,150.954,NSW
55331,55,MANILLA (TOWRI),1983,..,-30.7299,150.5784,NSW
55332,55,TAMWORTH (OXLEY VALE),2003,2010,-31.0646,150.9063,NSW
55333,55,TAMWORTH (HOLLAND ST),2003,2006,-31.1171,150.9135,NSW
55334,55,HANGING ROCK (MALONGA  NUNDLE),2003,..,-31.5336,151.1813,NSW
55335,55,NUNDLE (MALONGA),2003,..,-31.5347,151.1806,NSW
55336,55,NUNDLE (HEAD OF THE PEEL),2004,..,-31.5986,151.1414,NSW
55337,55,CRAWNEY MOUNTAIN,2006,..,-31.5873,150.995,NSW
56000,56,ARDING,1922,1954,-30.6,151.55,NSW
56001,56,SAPPHIRE (ARGYLE),1899,..,-29.7183,151.355,NSW
56002,56,ARMIDALE (RADIO STATION 2AD),1857,1997,-30.5167,151.6681,NSW
56003,56,ARMIDALE FOREST,1929,1954,-30.5,151.6,NSW
56004,56,BEULAH,1897,1953,-30,151.7,NSW
56005,56,CARROLLS CREEK (BOONOO BOONOO),1920,1954,-28.85,152.1,NSW
56006,56,BUNDARRA POST OFFICE,1883,..,-30.1711,151.0757,NSW
56007,56,TINGHA (CRYSTAL HILL),1902,..,-29.9315,151.2945,NSW
56008,56,DEEPWATER POST OFFICE,1889,..,-29.4421,151.8483,NSW
56009,56,EMMAVILLE POST OFFICE,1884,..,-29.4445,151.5987,NSW
56010,56,WALCHA (EMU CREEK),1930,..,-30.9406,151.7078,NSW
56011,56,GLEN INNES POST OFFICE,1881,2012,-29.7368,151.7366,NSW
56012,56,GLEN INNES GASWORKS,1901,1966,-29.75,151.7333,NSW
56013,56,GLEN INNES AG RESEARCH STN,1910,..,-29.6952,151.6935,NSW
56014,56,MOUNT MITCHELL FOREST C.,1929,1975,-29.65,152.0833,NSW
56015,56,GLEN MORRISON POST OFFICE,1929,1956,-31.1833,151.5333,NSW
56016,56,GUYRA POST OFFICE,1886,..,-30.2204,151.6714,NSW
56017,56,INVERELL COMPARISON,1874,1997,-29.7783,151.1114,NSW
56018,56,INVERELL RESEARCH CENTRE,1949,..,-29.7752,151.082,NSW
56019,56,KELLYS PLAIN (HAROLDSTON),1900,1949,-30.6,151.6,NSW
56020,56,GUYRA (GLENORE),1910,1913,-30.2167,151.5167,NSW
56021,56,MOUNT TOPPER STATE FOREST,1929,1987,-29.9167,151.2167,NSW
56022,56,LEGUME (NEW KOREELAH),1903,..,-28.4622,152.3506,NSW
56023,56,OLD KOREELAH (MCPHERSON),1912,..,-28.3933,152.4157,NSW
56024,56,PINKETT,1935,1964,-29.9,152,NSW
56025,56,DUNDEE (RANGERS VALLEY),1905,1971,-29.5333,151.75,NSW
56026,56,RED RANGE (VICTORIA ST),1890,1995,-29.775,151.8944,NSW
56027,56,RIVERTREE (MYALL),1893,1991,-28.6433,152.2511,NSW
56028,56,URALLA (SALISBURY COURT),1862,..,-30.7338,151.5105,NSW
56029,56,EMMAVILLE (STRATHBOGIE),1872,..,-29.4558,151.4791,NSW
56030,56,TANGLEY,1900,1970,-30.15,151.55,NSW
56031,56,TENTERDEN,1881,1956,-30.1,151.5,NSW
56032,56,TENTERFIELD (FEDERATION PARK),1870,..,-29.0479,152.0172,NSW
56033,56,TINGHA POST OFFICE,1910,..,-29.9546,151.2111,NSW
56034,56,URALLA (DUMARESQ ST),1901,..,-30.6437,151.4906,NSW
56035,56,WALCHA POST OFFICE,1879,1996,-30.9853,151.5942,NSW
56036,56,WANDSWORTH (STRABANNE),1895,..,-30.0664,151.5199,NSW
56037,56,ARMIDALE (TREE GROUP NURSERY),1997,..,-30.5243,151.6716,NSW
56038,56,WYLIE CREEK (ALOOMBA),1914,..,-28.5529,152.1577,NSW
56039,56,STRATHAVEN (TENTERFIELD),1929,1970,-29.05,151.8167,NSW
56040,56,CULLENDORE (ASHGLEN),1949,2011,-28.4803,152.1034,NSW
56041,56,BONSHAW (MONKSTADT),1954,1970,-29.1333,151.45,NSW
56042,56,URALLA (LANA),1953,2016,-30.6417,151.3002,NSW
56043,56,MATHESON POST OFFICE,1953,1973,-29.7333,151.5667,NSW
56044,56,TENTERFIELD (SAILOR JACK),1932,2005,-28.9506,151.7552,NSW
56045,56,URALLA (SILVERSWORTH),1953,1969,-30.6833,151.25,NSW
56046,56,TENTERFIELD (SPRINGSIDE),2001,..,-29.1061,151.9489,NSW
56047,56,TENTERFIELD (BACK CREEK HMSD),1953,1970,-28.9333,151.7,NSW
56048,56,BOLIVIA POST OFFICE,1954,1973,-29.3,151.95,NSW
56049,56,BOLIVIA (ESPERANZA STATION),1953,1974,-29.25,151.8333,NSW
56050,56,TENTERFIELD (ABERFELDIE),1948,..,-29.0198,151.7462,NSW
56051,56,GLEN INNES (KENT FARM),1953,1963,-29.75,151.7833,NSW
